pid,degree
10995116285126,761
4398046521222,1866
13194139539318,913
32985348834678,42
4966,1010
21990232555846,654
4398046515526,1778
37383395350130,2031
35184372090358,1124
17592186051402,222
2662,2162
28587302327218,1444
2482,1804
2199023263894,1566
4398046520382,599
4398046515898,1699
7954,352
10995116287270,1209
24189255814010,570
30786325582734,1380
26388279067870,242
21990232557790,567
24189255818402,2577
21990232563362,1119
35184372099746,1099
21990232556254,808
35184372092866,251
17592186047842,3526
32985348840714,14785
13194139541122,244
35184372092458,237
37383395347498,216
35184372098450,360
2199023256826,3796
2199023261198,484
8326,211
10995116285454,1451
4398046518058,305
9034,1934
26388279069314,276
4398046511410,3770
13194139541554,484
37383395350930,80
30786325582758,1801
15393162792794,498
19791209306818,1460
6597069770986,206
10995116281746,830
21990232561154,1488
9586,3390
8796093031798,1151
6597069767682,1711
2199023256610,888
26388279069014,237
6597069772630,444
19791209310718,1952
2199023257490,4419
13194139542022,1620
35184372093298,786
8796093025502,817
2199023259194,2122
15393162789434,415
1882,972
28587302323318,472
28587302325954,861
30786325586662,1954
2199023259566,1423
13194139533742,1211
10995116285246,645
8796093028478,1696
28587302330894,3676
32985348840338,593
19791209303074,1391
26388279070926,687
4398046514382,2038
8796093033158,276
15393162799130,2144
2199023264794,838
6597069770458,2316
4398046518762,1171
2199023259422,650
6597069769502,2456
30786325579242,1295
13194139538994,201
4398046517010,413
15393162795666,266
28587302331254,689
19791209307130,942
13194139534842,366
35184372092350,525
19791209306062,874
17592186046318,34
15393162797810,944
19791209304558,617
6597069777650,1027
6597069768174,1983
15393162795422,2104
21990232555882,67
32985348840750,252
32985348837522,398
6597069770602,647
19791209305774,449
1198,1011
35184372088834,311
4398046520322,218
13194139539518,1112
8796093029438,981
21990232564534,190
32985348843830,2575
2199023259958,1148
19791209302150,1418
2199023263162,225
24189255815466,858
35184372098054,702
35184372088870,194
28587302324006,1665
17592186054466,373
7582,1909
4398046521066,2273
28587302325350,392
15393162795110,656
19791209301094,268
30786325583486,2281
30786325586698,438
4618,65
21990232559802,3448
28587302330494,1138
30786325587654,271
30786325581942,345
2782,266
8796093028466,202
10995116284530,16
21990232558174,2701
6597069772062,558
19791209300458,716
6597069770566,529
17592186045418,334
30786325588190,620
10995116284470,133
30786325580854,197
30786325587942,973
6597069772510,765
13194139537294,1430
6597069776358,501
7402,721
2199023263762,307
10995116281870,1435
8796093024986,488
15393162789626,106
13194139543958,8391
15393162798198,301
24189255818790,632
10995116285610,846
4398046515598,620
28587302327742,2418
4398046514110,31
26388279069086,1388
4726,866
6597069772570,412
10995116286166,3825
21990232565010,1251
10995116284830,94
4378,2325
17592186044506,786
30786325581166,250
13194139542762,255
4398046516590,523
4398046511338,817
17592186050634,2207
24189255817882,1441
2199023262590,147
26388279067006,264
30786325578742,164
13194139538814,197
2866,14121
6597069773910,1677
19791209303398,11512
21990232558438,244
4398046515078,449
17592186051462,1423
2199023262874,268
15393162793114,1267
10995116287958,1629
32985348838790,1060
8796093027994,1901
6597069777022,599
4398046511386,199
8796093024058,632
15393162789178,3011
1534,572
19791209301034,787
6597069768898,371
21990232561902,970
19791209307886,568
15393162790498,691
26388279070818,563
9910,767
32985348841246,904
19791209304862,1387
28587302331986,457
1978,922
10995116281274,758
2199023257018,791
28587302332046,87
21990232565902,1269
24189255812614,2176
6597069776398,832
13194139534638,195
35184372094714,460
13194139537018,2225
8796093022378,603
17592186053302,1939
8796093027022,1178
21990232565298,3492
13194139535678,186
21990232561998,574
26388279071238,148
15393162796970,3620
30786325585458,294
19791209306118,1630
30786325581226,1029
4398046516674,887
6597069772738,1168
4546,2011
21990232561130,1282
28587302328370,204
32985348842910,271
17592186050790,335
13194139539234,1423
24189255819018,1566
26388279070986,293
15393162796126,5476
21990232562526,1291
21990232561238,597
28587302332706,3033
26388279070346,298
2199023265046,349
30786325577866,1346
13194139537210,1174
8796093030850,14279
15393162799042,405
4398046521682,771
10006,2265
32985348837922,672
30786325579994,685
4398046512258,4362
15393162797006,517
28587302328962,940
10995116279074,690
8796093025922,618
15393162791414,619
6574,1441
32985348839554,317
19791209303350,1448
19791209303386,756
21990232558042,635
6597069769406,678
17592186051774,1042
21990232560294,627
2842,548
8796093026386,1444
19791209302610,150
15393162794334,2211
17592186045574,100
19791209301974,506
10995116286974,1708
13194139542990,422
6597069776698,96
30786325580450,145
8506,3423
13194139534446,1674
17592186049398,179
35184372094186,649
21990232556470,548
30786325588238,539
30786325580726,790
21990232563982,3354
2199023261534,384
8796093029726,233
21990232557426,326
37383395347130,832
6597069772146,390
24189255814058,720
26388279069326,942
32985348840422,1183
8796093024338,651
32985348841042,192
32985348834690,859
35184372097790,517
30786325578070,1214
8796093032834,530
24189255815442,1413
1810,3582
35184372098834,574
24189255812878,667
21990232556814,2915
8796093027034,278
26388279077102,352
10942,803
9862,1164
24189255811330,1008
10995116280498,548
17592186052470,994
10995116282474,668
21990232561926,1389
2199023264242,556
17592186044746,1357
4398046516554,232
32985348844134,376
15393162789782,758
4398046514958,304
10995116286746,883
35184372091162,396
37383395345186,993
2199023264546,532
28587302326218,1285
8482,154
28587302322478,279
13194139539450,352
19791209307354,273
35184372092218,650
15393162795618,233
8796093029474,404
13194139539554,1558
17592186046450,3950
15393162792394,838
970,132
24189255813538,1415
26388279069794,1412
32985348835126,548
28587302328646,262
13194139538742,479
2199023266066,1816
13194139540142,2424
17592186048010,828
24189255813130,398
21990232558090,1974
21990232564522,1397
21990232564654,531
8796093028126,762
4398046521114,510
2199023260042,468
19791209300362,727
26388279075634,213
17592186045142,1002
8796093025274,2251
8796093030242,2294
15393162793718,2818
30786325580998,996
19791209300678,333
26388279074782,267
15393162791390,69
8796093026270,295
35184372099038,847
10995116287402,384
28587302322250,399
28587302323058,279
3850,1213
13194139537174,896
2199023259494,168
13194139537894,207
2199023258114,2288
17592186051306,2630
35184372097466,2953
35184372092782,511
8796093029630,494
2199023264462,201
17592186053710,508
6682,217
30786325585942,227
37383395349206,309
15393162792130,841
10995116284310,915
19791209300374,123
6394,1417
21990232558842,982
8410,1540
37383395353862,475
30786325585602,125
35184372094510,197
24189255821098,879
32985348843566,559
4398046512930,1709
13194139537186,252
9874,1377
24189255816386,234
35184372093274,339
28587302323666,2505
10995116283346,2523
30786325586494,633
24189255821870,171
8796093027370,899
8796093030922,564
2199023263186,519
8796093031630,339
15393162792602,11266
6597069774102,813
15393162797566,247
8796093027094,722
37383395349598,287
15393162793426,1608
15393162797594,1964
2199023263918,625
6597069771930,6563
4398046518342,432
8796093030982,1245
35184372094594,416
19791209309314,3713
13194139539662,1430
21990232558818,675
35184372089098,889
8796093023326,1134
3166,927
4398046515538,446
2199023263846,975
30786325587042,118
17592186047950,339
32985348834254,877
17592186054754,281
15393162793934,2722
10995116287646,856
6358,307
19791209307862,918
26388279076246,216
26388279071958,1239
13194139541686,1954
24189255818934,360
6597069777590,500
15393162795278,528
32985348839322,344
6597069775406,385
9262,1270
8698,924
35184372093754,640
8796093022294,504
28587302322890,252
4398046520135,479
6597069775175,561
32985348836567,374
21990232557271,872
6597069771943,454
3875,629
10995116288659,1052
15393162789459,710
15393162798611,1035
15393162797567,270
4398046511987,1779
30786325582627,1086
2199023264379,87
24189255821835,405
8796093024035,1016
3791,830
10995116283675,540
21990232557851,299
4398046512343,599
24189255813915,492
24189255817147,112
15393162797799,920
4355,2642
15393162796803,1998
24189255816435,565
10995116283963,790
17592186047147,2253
26388279072139,587
10995116287491,1492
26388279073115,558
6597069770543,481
35184372096899,1562
28587302331779,657
15393162794663,589
32985348835963,146
6597069774503,469
32985348834959,313
21990232555763,435
13194139536983,325
17592186051259,557
13194139535035,819
17592186049543,268
13194139535251,669
19791209307559,93
32985348837799,279
21990232563603,418
17592186050671,758
19791209306515,199
6597069770579,1668
2199023258027,883
17592186051499,624
6597069770155,94
30786325580127,642
5471,778
8796093024531,62
30786325580915,630
8796093032547,176
17592186051703,174
7931,386
21990232561467,915
21990232563255,578
21990232560723,914
17592186048763,1434
4398046512379,769
251,541
10995116280571,616
17592186053687,1759
6597069769395,788
6597069771895,814
6597069773923,486
35184372094475,154
30786325582935,281
2199023258199,398
28587302328927,131
17592186047135,210
21990232563711,1175
35184372089243,688
6095,1554
13194139540547,748
10995116284483,624
19791209300547,668
32985348843807,471
30786325578407,1086
30786325587595,143
32985348842635,343
17592186049831,1183
24189255815975,4245
17592186053315,628
28587302328503,109
24189255820483,1452
28587302324983,189
26388279068919,415
6597069770651,400
28587302327575,747
26388279074975,778
2199023266479,330
35184372091055,1037
10995116282607,510
30786325583355,386
26388279073127,835
17592186055007,236
21990232558547,111
10307,1360
32985348841739,259
32985348840727,663
21990232561431,1379
30786325584035,346
2199023261415,409
17592186045671,98
2199023257251,8476
8796093032387,2887
13194139541795,1585
24189255819635,341
17592186051103,3563
21990232566347,189
35184372096587,541
35184372091283,1366
26388279068171,728
26388279073943,54
6597069767319,2793
21990232555607,897
15393162795607,106
24189255819199,1189
2199023256087,742
15393162792471,2691
8796093026235,409
28587302333167,67
19791209302475,3982
4398046519243,2495
21990232557875,943
26388279073703,683
4398046513367,2420
24189255817979,495
6597069771967,524
17592186048407,105
17592186047795,1030
30786325585831,141
28587302322635,2939
21990232558187,253
32985348841715,178
8796093027875,930
30786325579519,539
13194139537319,684
8796093028247,644
35184372090263,797
28587302330955,315
35184372095051,1195
17592186050803,561
15393162790303,410
2975,1833
10995116281263,340
8796093026223,478
4398046513051,2301
15393162793611,1710
15393162795739,382
8796093029595,2716
35184372091259,540
28587302330843,772
2199023261027,468
28587302325603,285
30786325581167,99
10995116281783,340
13194139535799,682
10995116286795,359
15393162798923,232
37383395350287,1130
24189255814691,242
19791209305727,650
15393162791551,4273
2435,16528
24189255817387,775
6597069777011,2200
6597069771723,305
4398046518403,337
13194139541579,888
8796093022739,2594
2199023264259,354
8796093032451,940
2199023255675,383
19791209304187,1722
26388279073403,236
17592186049147,960
13194139535463,691
35184372090491,718
35184372095123,1577
13194139534223,474
4398046512439,316
15393162792059,1728
17592186047483,840
13194139544187,1125
21990232565951,498
19791209306759,914
10995116285379,3045
19791209310503,1767
28587302326919,1069
35184372093047,379
17592186048811,2094
24189255814847,1814
13194139541399,460
37383395349827,181
2199023264003,10303
4398046513655,640
26388279075503,2178
21990232565131,529
19791209304091,319
2199023257203,2778
19791209302863,812
35184372097083,1422
10995116285103,1614
2199023262615,282
5807,1018
15393162799275,985
4398046521115,518
30786325586959,54
15393162799563,2142
13194139538743,119
26388279069747,152
2123,1083
17592186053999,159
17592186050431,2165
13194139538815,243
13194139537031,397
35184372089483,1205
19791209302911,317
19791209304199,281
4398046520947,2040
21990232557683,154
28587302322191,288
17592186049675,3569
35184372099135,436
30786325582911,206
13194139540499,1790
24189255812627,2443
17592186046295,324
24189255811415,415
28587302331803,1551
24189255816459,497
10995116279003,447
10995116280987,991
28587302329311,707
1511,3678
13194139535847,1746
17592186049591,2094
10995116285575,273
17592186049087,69
28587302327347,413
30786325578155,276
6597069774067,919
32985348833519,305
24189255813359,498
35184372093191,564
21990232565563,1497
24189255811379,715
10995116284819,15632
37383395348795,1027
15393162789011,806
35184372089147,803
2199023255807,1451
30786325578695,1984
4398046519871,2445
30786325580499,147
13194139540179,553
8567,1058
30786325580199,163
6597069776867,623
10995116287539,787
10995116278919,90
10995116285043,2321
17592186046691,258
8796093023567,1054
24189255821795,403
28587302328143,1012
13194139541903,1455
4398046520779,947
35184372096311,477
35184372090131,87
17592186046919,959
15393162794275,809
10995116287707,1236
15393162794359,318
6597069773367,602
8796093027299,906
7139,1268
28587302322659,1596
4398046511579,280
32985348839531,1206
26388279077439,352
21990232565311,307
24189255817135,1119
2199023256351,2258
2199023264975,1640
21990232559851,238
24189255817991,723
30786325580031,1171
5231,355
5615,650
10995116285875,461
17592186049843,758
30786325579327,548
28587302322239,357
24189255820059,300
6597069774707,748
2199023262579,1789
30786325578931,1930
28587302322867,557
9371,159
35184372093095,191
24189255815227,174
8796093025851,320
28587302323391,335
15393162797703,1475
19791209309943,1030
8796093030611,163
10995116279087,453
26388279066971,131
21990232558939,424
28587302328611,1113
6597069775731,701
6239,243
19791209306347,1335
8796093022955,1195
4398046515743,177
17592186052643,712
19791209301023,1417
32985348838743,1096
13194139538527,455
24189255817411,3287
8796093023939,2661
17592186047987,400
26388279072343,366
6597069768899,333
30786325587523,1094
24189255819695,3174
37383395346899,1059
28587302331183,72
21990232557451,578
10995116285911,383
32985348836447,855
2199023259743,344
37383395352459,532
7631,441
15393162789519,3704
28587302330355,80
13194139542323,954
6155,757
2199023258115,756
6597069770243,3325
24189255812191,1197
6597069777203,938
15393162791403,11464
13194139540667,410
13194139537007,1875
28587302329547,658
10995116279955,2288
30786325583031,470
19791209307487,1158
6597069767791,1872
8796093025995,868
32985348836387,784
6597069776987,3386
26388279077079,621
19791209306807,1521
4398046516411,1418
21990232560331,152
30786325585519,1255
32985348835175,116
24189255815015,159
2199023255759,231
24189255815503,1424
32985348839083,1134
28587302330711,755
21990232560175,305
28587302329391,266
19791209308379,1936
35184372093659,214
17592186049711,1554
6597069770387,531
32985348836251,1724
32985348840787,538
35184372099219,566
13194139541519,917
15393162794203,543
17592186045827,1652
17592186054443,2209
32985348843119,1296
2199023261571,2188
10995116288439,230
4398046514971,113
21990232558843,517
28587302325483,183
19791209308875,298
21990232563483,1677
13194139536159,2191
26388279066695,126
4398046512547,532
13194139542431,406
13194139542071,868
4398046514467,3629
19791209302599,302
28587302329251,963
13194139539723,530
6597069775211,3402
6563,2326
21990232561939,1232
28587302328083,52
24189255820411,1441
32985348835395,2039
32985348837087,317
30786325588647,2113
21990232564391,1017
26388279071347,1150
19791209306179,997
26388279073823,93
24189255821027,404
17592186052835,3164
21990232565071,119
10995116283011,553
10995116288127,520
2199023264523,593
6597069775999,808
35184372099039,307
13194139536351,3484
4398046512095,310
8796093030183,1416
26388279069027,198
8796093024071,278
15393162793851,426
2735,886
19791209303931,1374
30786325587391,2100
26388279075263,372
28587302332623,1219
8375,1063
10995116288031,789
17592186051955,1104
21990232563875,1229
2199023263719,130
15393162789203,443
10995116285803,1101
24189255811947,164
30786325586387,396
21990232558615,1275
21990232566059,1598
26388279074147,3414
8796093026327,785
6597069769211,418
4091,460
7247,555
24189255817555,249
8796093032423,256
26388279068799,1236
17592186044543,1182
9995,1200
4398046514135,711
24189255817687,1276
24189255821907,865
8796093024215,501
4398046521031,260
2199023260611,1752
13194139534699,623
19791209300799,652
13194139533503,181
2199023258475,720
8747,92
10995116287415,527
17592186051523,471
10995116280303,1219
13194139536063,1164
35184372098751,626
21990232563339,403
30786325583499,1865
37383395345943,562
35184372095987,705
4398046519739,958
2199023265723,1070
21990232566203,597
24189255821591,1286
15393162794711,840
26388279070251,3760
15393162795051,525
21990232563743,1372
8796093030363,410
2199023264763,514
13194139535895,859
4398046520371,2201
26388279071395,603
2199023265887,4524
28587302324779,1806
17592186046583,2940
13194139538219,647
37383395345115,656
37383395347919,89
6597069777359,826
13194139537259,14
28587302325519,1150
15393162798559,534
37383395346911,1262
8796093031391,454
21990232559455,1252
30786325586447,420
563,3782
21990232559935,1297
28587302331683,138
26388279073679,3143
17592186054779,510
19791209301431,483
21990232555967,454
28587302326207,533
6597069773827,76
15393162794759,251
37383395353671,538
10995116282291,249
35184372099063,2910
4379,656
32985348843215,1187
30786325581083,331
2199023258163,137
37383395348223,622
32985348837391,657
28587302324767,650
13194139537283,706
15393162797207,344
13194139537379,1651
30786325583511,289
6597069770843,1197
17592186044747,662
15393162792419,1166
10995116283323,1040
28587302323643,619
28587302329167,14494
2199023261523,62
6597069768935,153
2199023256875,1931
32985348839723,3064
37383395344535,233
7391,542
6597069774223,765
21990232559503,851
13194139539343,1749
15393162791211,492
30786325581215,905
35184372098571,1732
8796093025803,3640
8796093025467,83
4398046511291,1461
32985348840327,1633
2199023262699,723
6597069774827,245
10995116278527,135
2199023258367,1310
15393162799347,2236
8796093031787,1470
10995116286071,244
28587302332395,932
10995116282427,908
17592186046523,430
13194139535871,597
13194139541195,715
24189255819503,212
17592186054383,541
15393162790883,263
21990232564463,1093
26388279072031,592
4398046513439,1738
2199023261511,1884
10895,3218
8387,3460
17592186051871,1434
21990232561951,738
7427,619
30786325577987,2046
13194139543683,1241
24189255813891,1943
37383395344923,1655
8807,875
8796093033063,945
2199023263847,509
5327,1397
2199023261391,550
37383395352011,10726
35184372098463,185
37383395346171,1051
30786325580151,703
9467,163
19791209301675,3235
19791209306015,1566
19791209310747,349
35184372093527,530
17592186048311,2573
10523,873
21990232558475,547
24189255813515,196
30786325577975,476
6597069776359,442
17592186048395,608
15393162796779,233
26388279072223,657
32985348838479,343
17592186050359,835
24189255819419,103
35184372094619,1217
15393162795159,94
24189255813699,469
15393162796331,560
5099,3682
2199023264243,508
24189255812587,271
32985348838491,138
15393162799807,2503
10427,774
26388279070359,1035
6597069773303,376
6299,1223
4398046518427,655
13194139538587,328
15393162791055,2112
10995116280975,1457
17592186046619,257
167,944
28587302331623,2139
4199,1055
15393162799527,1045
17592186047519,1884
30786325578599,342
15393162799491,1047
24189255813383,400
15393162796635,2187
32985348834863,1312
10995116280547,581
30786325585943,401
2199023264171,997
8796093026351,570
24189255821847,1416
19791209302043,237
32985348836687,649
30786325581647,1095
21990232557391,2031
17592186048119,879
30786325578359,1464
32985348843443,641
28587302330079,340
17592186049759,1154
15393162799723,148
13194139544007,448
19791209301503,1889
21990232559659,14151
4398046518107,2234
2199023262639,245
13194139538863,2364
4398046514203,840
8796093025323,1027
8027,451
6575,16054
32985348835115,500
10995116286579,1690
21990232563803,465
15393162790427,2763
6597069771799,289
4398046512511,1119
24189255812819,585
32985348835467,246
2199023266175,4438
21990232556039,1094
10995116284495,366
4398046515719,1666
28587302325387,308
13194139535215,1129
26388279075887,616
28587302331951,1378
19791209304439,1756
24189255818739,370
4398046516139,1257
21990232560487,479
10995116281191,645
2199023261999,621
35184372097995,575
35184372091739,1980
28587302332707,331
26388279073715,1607
10995116283735,2254
10715,701
24189255817207,790
35184372097527,475
24189255821123,600
32985348842647,541
19791209303763,516
17592186046235,509
21990232556315,1202
7379,1117
9539,171
17592186049459,836
32985348833555,154
32985348834003,488
37383395348427,1261
2783,16115
4835,339
32985348836579,332
6597069772027,660
6597069770279,611
24189255821687,1211
30786325584071,429
24189255815879,646
35184372097347,1201
15393162798863,545
21990232560747,922
32985348841067,1306
13194139542799,376
24189255814219,558
32985348841559,338
15393162792555,1098
24189255816883,659
32985348835319,1220
35184372093215,434
2199023263383,622
30786325581979,606
8796093026211,140
4398046515935,731
8796093031691,639
2199023264751,3780
4398046520995,883
13194139535727,959
32985348839543,229
24189255816047,2767
6597069769115,1197
47,650
35184372092939,371
8796093028043,801
10995116278767,1001
26388279068315,572
7835,570
24189255814035,1355
13194139542835,1292
13194139540871,1315
15393162790159,389
8796093023579,925
35184372099027,1110
35184372090083,755
21990232565623,253
4398046520395,1309
13194139542083,142
10995116287043,498
2199023264855,1480
15393162799191,673
35184372090971,228
35184372091451,653
2199023265851,81
4398046518967,827
6597069774007,542
13194139543719,1250
13194139539127,439
15393162793863,179
13194139537799,308
13194139533695,608
37383395350874,670
37383395354459,2978
37383395353295,1737
37383395354119,1359
35184372098030,402
37383395353984,1486
37383395345168,350
37383395351552,521
37383395352496,270
37383395352503,305
37383395355362,70
37383395352573,345
37383395346669,327
37383395355228,1841
37383395348170,700
37383395353219,378
37383395355368,1581
19791209304460,262
30786325584264,298
32985348842285,399
32985348844168,85
35184372097208,418
35184372097649,400
37383395347792,273
37383395351867,234
37383395353046,338
37383395355128,245
37383395353297,447
37383395353345,334
37383395353447,378
37383395352763,701
37383395354876,648
37383395354799,1389
37383395354869,391
37383395348590,297
37383395349979,323
37383395355138,281
37383395353360,941
37383395353977,380
30786325578631,208
35184372089576,291
35184372091341,462
35184372094595,454
35184372094729,393
35184372096908,64
37383395345265,164
37383395349106,62
37383395350076,164
37383395350681,106
37383395354341,220
37383395355103,758
35184372099298,678
37383395354732,1195
32985348840409,383
37383395351740,232
37383395354286,1972
37383395354040,1103
37383395353290,498
37383395353828,440
35184372094658,352
37383395353379,904
35184372093615,218
37383395345060,190
37383395355065,416
35184372092201,294
37383395345359,413
37383395347143,364
37383395354152,1241
37383395355161,620
37383395352864,588
37383395354454,718
28587302329676,54
28587302332388,439
30786325579305,269
30786325581465,382
30786325584400,512
30786325584610,224
32985348833547,228
32985348835009,153
35184372093248,126
37383395345731,269
37383395348672,114
37383395351336,359
37383395352665,84
37383395353101,342
37383395354381,228
37383395354408,575
37383395355146,124
37383395350283,425
37383395351042,273
37383395353621,468
32985348835466,62
37383395348346,1497
37383395349803,461
37383395351421,224
37383395354276,195
37383395352163,461
8796093029390,458
37383395355173,459
37383395349807,444
37383395346338,480
32985348840861,472
35184372098830,279
35184372090558,383
35184372090588,462
37383395354990,253
37383395351225,248
37383395355095,916
37383395347576,327
37383395348620,558
35184372097850,400
37383395353628,255
28587302332772,222
30786325585887,250
35184372090103,218
37383395347466,429
37383395349175,263
37383395349940,273
37383395352281,163
37383395355108,463
37383395355351,462
28587302329595,267
37383395348570,1163
37383395350227,910
37383395352447,999
37383395352900,300
37383395350845,326
37383395349515,151
37383395354301,618
30786325587884,175
37383395353813,409
37383395355019,497
37383395349902,573
37383395352354,295
37383395354812,206
37383395350540,304
37383395348267,218
21990232564788,367
37383395344982,278
37383395353631,395
37383395349368,389
37383395354899,446
26388279073149,260
37383395347798,535
37383395350000,685
37383395350888,733
37383395351842,460
37383395353906,256
37383395345016,608
35184372092798,341
35184372095162,154
37383395348545,475
37383395346416,102
37383395348104,430
35184372098117,646
37383395349901,294
37383395350608,263
37383395352147,137
37383395352724,333
37383395353521,341
37383395348013,278
35184372092725,128
37383395354767,513
35184372094716,371
37383395350832,399
37383395353477,413
28587302331472,236
37383395345030,506
37383395349149,174
35184372089475,100
21990232558306,375
30786325584735,189
32985348835026,143
37383395347984,204
37383395349165,159
35184372098293,256
37383395351548,134
37383395354534,171
21990232559812,270
35184372094222,370
35184372095595,441
35184372098424,139
32985348841848,255
37383395351730,528
37383395352602,251
37383395353804,565
35184372092409,433
37383395355035,492
37383395353897,1070
30786325586665,186
37383395349670,169
37383395354870,361
37383395354695,407
37383395353830,526
35184372094180,354
30786325584165,145
35184372089419,186
37383395348395,421
37383395354529,667
37383395354609,163
35184372092683,485
37383395355077,475
28587302323240,174
37383395347399,290
35184372096876,550
21990232557565,214
32985348840734,210
35184372092400,227
35184372093088,331
35184372095453,325
35184372097740,188
37383395345155,203
37383395345567,320
37383395355044,570
32985348835577,488
37383395346370,192
37383395354034,273
35184372093892,654
35184372091823,264
37383395349225,280
37383395349428,287
17592186046373,166
17592186047318,363
24189255816551,286
24189255821722,117
26388279072632,292
26388279076958,41
28587302326982,140
30786325578403,306
32985348838348,221
32985348841047,144
35184372093067,244
35184372094224,474
35184372095201,228
35184372097393,104
35184372098959,210
37383395344394,191
37383395350704,79
37383395353431,410
37383395354313,31
37383395354482,315
28587302332256,350
32985348836763,298
37383395346201,136
37383395353055,212
37383395354422,277
32985348843570,399
35184372096931,173
37383395353224,189
21990232561877,582
21990232558316,320
24189255820397,202
26388279072724,32
30786325578153,347
30786325586543,257
30786325586957,374
35184372098078,257
35184372099648,284
37383395346839,202
28587302331141,375
30786325579132,69
30786325585415,135
32985348836059,220
32985348843544,197
35184372088904,150
35184372098208,211
37383395348165,214
37383395353452,256
37383395352463,105
37383395353925,56
21990232556427,373
37383395346065,623
35184372093980,280
37383395351314,111
30786325581798,137
37383395352778,411
8796093027781,95
35184372090624,285
35184372089477,74
35184372095059,189
35184372098303,112
37383395348836,237
37383395353563,222
37383395350396,226
37383395347369,245
37383395354074,162
35184372090151,132
35184372091214,115
35184372094794,62
35184372098549,240
37383395344517,108
37383395345490,119
37383395346348,222
37383395347087,208
37383395347284,126
37383395350919,97
37383395354808,173
26388279073330,430
35184372094423,235
37383395354909,190
35184372098417,154
32985348840244,317
32985348840818,299
35184372094935,113
35184372094993,205
35184372097221,52
17592186047551,102
37383395354871,112
35184372090189,364
37383395355105,401
19791209308253,478
32985348837188,313
32985348839684,51
37383395348594,163
37383395351080,171
37383395353515,445
26388279074893,465
37383395354602,276
37383395352918,521
37383395344421,166
37383395348206,173
37383395353893,124
37383395346126,249
28587302326730,123
15393162792522,266
32985348843080,126
32985348843005,353
28587302330741,179
30786325577912,71
30786325584433,125
32985348833604,79
32985348834018,94
32985348839102,56
32985348842483,242
35184372091151,87
35184372093568,95
35184372096917,79
35184372097002,222
35184372097261,119
35184372098039,111
37383395344409,146
37383395350151,199
37383395350582,151
37383395354600,62
37383395354981,62
30786325581317,131
32985348835052,162
32985348835316,69
32985348835785,80
32985348840248,144
32985348842743,87
32985348844227,247
35184372091725,262
35184372098595,158
37383395347913,251
24189255819950,365
6597069775096,31
32985348842884,163
21990232563754,45
30786325580674,157
37383395352969,252
8796093033003,140
10995116288634,447
13194139540471,143
17592186046404,288
17592186049977,313
17592186055152,367
19791209301584,366
19791209304223,278
21990232566501,327
24189255818649,245
24189255819293,309
24189255820910,215
26388279070378,447
26388279077292,378
28587302323567,201
28587302324889,172
28587302327456,93
28587302329802,73
30786325578146,188
30786325582567,208
32985348842018,301
35184372095553,216
35184372097224,95
37383395349461,122
37383395350100,197
37383395353296,193
37383395354671,563
35184372091523,200
35184372095616,362
37383395347639,304
8600,96
32985348841917,458
37383395352002,101
28587302332495,214
37383395344967,268
37383395349264,326
35184372095912,238
28587302322800,145
37383395346398,194
37383395353362,292
32985348839015,203
37383395350209,137
37383395355291,172
24189255816501,153
35184372098391,157
24189255820950,254
32985348843377,343
32985348842665,178
19791209303495,14
37383395352046,391
35184372090121,265
37383395349764,228
37383395353706,162
37383395355342,170
19791209303306,359
35184372090598,198
21990232555891,344
28587302332610,376
37383395345528,189
35184372096996,100
26388279075461,521
32985348840951,180
13194139533985,379
21990232555784,248
26388279076572,205
28587302328698,140
28587302332978,327
35184372096762,151
35184372097532,134
37383395349203,136
37383395349392,142
37383395351535,196
37383395353313,223
19791209305908,87
24189255816264,285
26388279067706,182
32985348840421,107
35184372094011,152
35184372096415,281
37383395351427,124
37383395351576,118
24189255820156,370
24189255820431,186
26388279070161,166
28587302329230,63
30786325583488,35
30786325584072,86
35184372090214,288
37383395345529,40
37383395347318,168
37383395351410,110
32985348836210,124
37383395352980,286
37383395349602,99
19791209308176,437
24189255812829,74
30786325581287,147
30786325581865,172
30786325587080,200
32985348834517,104
32985348841855,170
35184372094345,80
37383395353099,181
37383395354392,158
35184372092337,171
35184372098057,182
24189255811489,184
37383395347430,139
37383395354588,94
26388279072246,216
28587302326603,270
30786325579141,209
30786325585215,225
35184372096469,211
37383395354420,174
28587302326248,178
37383395354792,100
10995116282127,340
19791209305344,22
32985348839879,105
32985348840173,102
37383395347868,204
13194139541915,95
24189255815857,59
26388279066810,212
30786325579686,300
32985348842987,65
35184372096088,122
35184372098798,202
35184372097763,317
19791209305421,345
32985348834066,183
32985348843468,24
35184372095027,308
35184372092911,53
32985348836737,253
37383395353308,64
6597069767758,512
32985348839602,50
37383395354340,99
13194139540132,190
17592186047268,435
28587302328838,239
35184372099562,147
35184372089883,134
24189255818791,159
19791209303877,288
32985348836171,65
35184372097346,37
37383395353607,91
26388279072711,164
30786325582371,141
35184372091172,86
17592186045610,121
17592186046377,97
24189255819849,111
30786325580071,70
30786325587872,62
32985348834129,163
32985348834784,170
32985348838812,64
32985348839081,93
32985348843335,165
35184372090719,64
35184372094512,100
35184372097694,398
35184372098067,119
35184372089590,124
26388279074442,284
28587302332403,116
30786325580265,22
30786325586863,196
30786325588493,68
10995116287633,331
15393162794469,268
15393162795744,20
21990232559891,206
21990232564097,74
26388279070333,326
26388279074181,298
